group,team,fifa_rank,category,shirt_number,name,club,position_detail,dob,age,badges,epithet
H,Uruguay,17,Forward,11,Facundo Pellistri,Panathinaikos,Forward (winger),2001-12-20,24,,
H,Uruguay,17,Forward,18,Brian Rodríguez,Club América,Forward (winger),2000-05-20,26,,
H,Uruguay,17,Forward,19,Rodrigo Aguirre,Tigres,Forward,1994-10-01,31,,
H,Uruguay,17,Forward,20,Maximiliano Araújo,Sporting,Forward (winger),2000-02-15,26,,
H,Uruguay,17,Forward,21,Federico Viñas,León,Forward,1998-06-30,27,,Former meat packer
H,Cape Verde,69,Coach,,Bubista,,Manager,,,,
H,Cape Verde,69,Goalkeeper,1,Josimar ‘Vozinha’ Dias,Chaves,Goalkeeper,1986-06-03,40,,National treasure
H,Cape Verde,69,Goalkeeper,12,Marcio da Rosa,PFC Montana,Goalkeeper,1997-02-23,29,,
H,Cape Verde,69,Goalkeeper,23,Carlos ‘CJ’ Dos Santos,San Diego FC,Goalkeeper,2000-08-24,25,,
H,Cape Verde,69,Defender,2,Ianique ‘Stopira’ Tavares,Torrense,Defender,1988-05-20,38,defender,
H,Cape Verde,69,Defender,3,‘Diney’ Borges,Al Bataeh,Defender,1995-01-17,31,,
H,Cape Verde,69,Defender,4,Roberto ‘Pico’ Lopes,Shamrock Rovers,Defender,1992-06-17,33,,Shirt tucked in
H,Cape Verde,69,Defender,5,Logan Costa,Villarreal,Defender,2001-04-01,25,,Elite defender
H,Cape Verde,69,Defender,8,João Paulo Fernandes,FCSB,Defender,1998-05-26,28,,
H,Cape Verde,69,Defender,13,Sidny Lopes Cabral,Benfica,Defender,2002-09-18,23,gem,One for the future
H,Cape Verde,69,Defender,22,Steven Moreira,Columbus Crew,Defender,1994-08-13,31,,Straight-talking
H,Cape Verde,69,Defender,24,Wagner Pina,Trabzonspor,Defender,2002-11-03,23,,
H,Cape Verde,69,Defender,25,Kelvin Pires,SJK,Defender,2000-06-05,26,,
H,Cape Verde,69,Midfielder,6,Kevin Lenini Pina,Krasnodar,Midfielder,1997-01-27,29,midfielder,
H,Cape Verde,69,Midfielder,10,Jamiro Monteiro,PEC Zwolle,Midfielder,1993-11-23,32,,Creative heartbeat
H,Cape Verde,69,Midfielder,11,Garry Rodrigues,Apollon Limassol,Midfielder,1990-11-27,35,,Former postman
H,Cape Verde,69,Midfielder,14,Deroy Duarte,Ludogorets Razgrad,Midfielder,1999-07-04,26,,Midfield anchor
H,Cape Verde,69,Midfielder,15,Laros Duarte,Puskás Akadémia,Midfielder,1997-02-28,29,,
H,Cape Verde,69,Midfielder,16,Yannick Semedo,Farense,Midfielder,1995-12-29,30,,
H,Cape Verde,69,Midfielder,18,Telmo Arcanjo,Vitória de Guimarães,Midfielder,2001-06-21,24,,Maverick
H,Cape Verde,69,Midfielder,20,Ryan Mendes,Igdir,Midfielder,1990-01-08,36,captain,Captain and GOAT
H,Cape Verde,69,Forward,7,Jovane Cabral,Unattached,Forward,1998-06-14,27,attacker|star,Gamechanger
H,Cape Verde,69,Forward,9,Gilson ‘Benchimol’ Tavares,Akron Tolyatti,Forward,2001-12-29,24,,Former right-back
H,Cape Verde,69,Forward,17,Willy Semedo,Omonia Nicosia,Forward,1994-04-27,32,,Livewire
H,Cape Verde,69,Forward,19,Dailon Livramento,Casa Pia,Forward,2001-05-04,25,,Star boy
H,Cape Verde,69,Forward,21,Nuno da Costa,Basaksehir,Forward,1991-02-10,35,,
H,Cape Verde,69,Forward,26,Helio Varela,Maccabi Tel-Aviv,Forward,2002-05-03,24,,
H,Saudi Arabia,61,Coach,,Georgios Donis,,Manager,,,,
H,Saudi Arabia,61,Goalkeeper,1,Nawaf Al-Aqidi,Al-Nassr,Goalkeeper,2000-05-10,26,,No 1 goalkeeper
H,Saudi Arabia,61,Goalkeeper,21,Mohammed Al-Owais,Al-Ula,Goalkeeper,1991-10-10,34,,2022 hero
H,Saudi Arabia,61,Goalkeeper,22,Ahmed Al-Kassar,Al-Qadsiah,Goalkeeper,1991-05-08,35,,Veteran
H,Saudi Arabia,61,Defender,2,Ali Majrashi,Al-Ahli,Defender,1999-10-02,26,,Calm in possession
H,Saudi Arabia,61,Defender,3,Ali Lajami,Al-Hilal,Defender,1996-04-24,30,,Given another chance
H,Saudi Arabia,61,Defender,4,Abdulelah Al-Amri,Al-Nassr,Defender,1997-01-15,29,,
H,Saudi Arabia,61,Defender,5,Hassan Al-Tambakti,Al-Hilal,Defender,1999-02-09,27,defender|captain,Defensive leader
H,Saudi Arabia,61,Defender,12,Saud Abdulhamid,Lens,Defender,1999-07-18,26,,
H,Saudi Arabia,61,Defender,13,Nawaf Boushal,Al-Nassr,Defender,1999-09-16,26,,Speedster
H,Saudi Arabia,61,Defender,14,Hassan Kadesh,Al-Ittihad,Defender,1992-09-26,33,,History maker
H,Saudi Arabia,61,Defender,24,Moteb Al-Harbi,Al-Hilal,Defender,2000-02-20,26,,
H,Saudi Arabia,61,Defender,25,Jehad Thakri,Al-Qadsiah,Defender,2001-07-21,24,,
H,Saudi Arabia,61,Defender,26,Mohammed Abu Al-Shamat,Al-Qadsiah,Defender,2002-08-11,23,,
H,Saudi Arabia,61,Midfielder,6,Nasser Al-Dawsari,Al-Hilal,Midfielder,1998-12-19,27,,Big-game player
H,Saudi Arabia,61,Midfielder,7,Musab Al-Juwayr,Al-Qadsiah,Midfielder,2003-06-20,22,,
H,Saudi Arabia,61,Midfielder,8,Ayman Yahya,Al-Nassr,Midfielder,2001-05-14,25,,
H,Saudi Arabia,61,Midfielder,15,Abdullah Al-Khaibari,Al-Nassr,Midfielder,1996-08-16,29,,
H,Saudi Arabia,61,Midfielder,16,Ziyad Al-Johani,Al-Ahli,Midfielder,2001-11-11,24,midfielder,Running machine
H,Saudi Arabia,61,Midfielder,17,Khalid Al-Ghannam,Al-Ettifaq,Midfielder,2000-11-07,25,,
H,Saudi Arabia,61,Midfielder,18,Alaa Al-Hejji,Neom,Midfielder,1995-12-03,30,,Former futsal player
H,Saudi Arabia,61,Midfielder,23,Mohamed Kanno,Al-Hilal,Midfielder,1994-09-22,31,,Box-to-box
H,Saudi Arabia,61,Forward,9,Firas Al-Buraikan,Al-Ahli,Forward,2000-05-14,26,attacker|star,
H,Saudi Arabia,61,Forward,10,Salem Al-Dawsari,Al-Hilal,Forward,1991-08-19,34,,'The Saudi Messi'
H,Saudi Arabia,61,Forward,11,Saleh Al-Shehri,Al-Ittihad,Forward,1993-11-01,32,,Old-fashioned No 9
H,Saudi Arabia,61,Forward,19,Abdullah Al-Hamdan,Al-Nassr,Forward,1999-09-13,26,,
H,Saudi Arabia,61,Forward,20,Sultan Mandash,Al-Hilal,Forward,1994-10-17,31,gem,Surprise call-up
I,France,1,Coach,,Didier Deschamps,,Manager,,,,
I,France,1,Goalkeeper,1,Brice Samba,Rennes,Goalkeeper,1994-04-25,32,,
I,France,1,Goalkeeper,16,Mike Maignan,Milan,Goalkeeper,1995-07-03,30,,Reliable
I,France,1,Goalkeeper,23,Robin Risser,Lens,Goalkeeper,2004-12-02,21,,
I,France,1,Defender,2,Malo Gusto,Chelsea,Defender,2003-05-19,23,,Ambitious
I,France,1,Defender,3,Lucas Digne,Aston Villa,Defender,1993-07-20,32,,In a good place
I,France,1,Defender,4,Dayot Upamecano,Bayern Munich,Defender,1998-10-27,27,,
I,France,1,Defender,5,Jules Koundé,Barcelona,Defender,1998-11-12,27,,
I,France,1,Defender,15,Ibrahima Konaté,Free agent,Defender,1999-05-25,27,,
I,France,1,Defender,17,William Saliba,Arsenal,Defender,2001-03-24,25,defender,Defensive rock
I,France,1,Defender,19,Théo Hernández,Al-Hilal,Defender,1997-10-06,28,,
I,France,1,Defender,21,Lucas Hernández,Paris St-Germain,Defender,1996-02-14,30,,
I,France,1,Defender,26,Maxence Lacroix,Crystal Palace,Defender,2000-04-06,26,,Keen to help others
I,France,1,Midfielder,6,Manu Koné,Roma,Midfielder,2001-05-17,25,,
I,France,1,Midfielder,8,Aurélien Tchouaméni,Real Madrid,Midfielder,2000-01-27,26,midfielder,
I,France,1,Midfielder,13,N'Golo Kanté,Fenerbahce,Midfielder,1991-03-29,35,,Veteran
I,France,1,Midfielder,14,Adrien Rabiot,Milan,Midfielder,1995-04-03,31,,
I,France,1,Midfielder,18,Warren Zaïre-Emery,Paris St-Germain,Midfielder,2006-03-08,20,gem,Comeback kid
I,France,1,Forward,7,Ousmane Dembélé,Paris St-Germain,Forward,1997-05-15,29,,Ballon d’Or winner
I,France,1,Forward,9,Marcus Thuram,Inter,Forward,1997-08-06,28,,
I,France,1,Forward,10,Kylian Mbappé,Real Madrid,Forward,1998-12-20,27,star|captain|attacker,Captain
I,France,1,Forward,11,Michael Olise,Bayern Munich,Forward,2001-12-12,24,,
I,France,1,Forward,12,Bradley Barcola,Paris St-Germain,Forward (winger),2002-09-02,23,,
I,France,1,Forward,20,Désiré Doué,Paris St-Germain,Forward (winger),2005-06-03,21,,
I,France,1,Forward,22,Jean-Philippe Mateta,Crystal Palace,Forward,1997-06-28,28,,
I,France,1,Forward,24,Rayan Cherki,Manchester City,Forward,2003-08-17,22,breakout,Creative force
I,France,1,Forward,25,Maghnes Akliouche,Monaco,Forward,2002-02-25,24,,
I,Senegal,14,Coach,,Pape Thiaw,,Manager,,,,
I,Senegal,14,Goalkeeper,1,Yehvann Diouf,Nice,Goalkeeper,1999-11-16,26,,
I,Senegal,14,Goalkeeper,16,Édouard Mendy,Al-Ahli,Goalkeeper,1992-03-01,34,,No 1 goalkeeper
I,Senegal,14,Goalkeeper,23,Mory Diaw,Le Havre,Goalkeeper,1993-06-22,32,,
I,Senegal,14,Defender,2,Mamadou Sarr,Chelsea,Defender,2005-08-29,20,,
I,Senegal,14,Defender,3,Kalidou Koulibaly,Al-Hilal,Defender,1991-06-20,34,captain|defender,Historic skipper
I,Senegal,14,Defender,4,Abdoulaye Seck,Maccabi Haifa,Defender,1992-06-04,34,,
I,Senegal,14,Defender,14,Ismail Jakobs,Galatasaray,Defender,1999-08-17,26,,
I,Senegal,14,Defender,19,Moussa Niakhaté,Lyon,Defender,1996-03-08,30,,Intelligent player
I,Senegal,14,Defender,24,Antoine Mendy,Nice,Defender,2004-05-27,22,,Former striker
I,Senegal,14,Defender,25,El Hadji Malick Diouf,West Ham,Defender,2004-12-29,21,,
I,Senegal,14,Midfielder,5,Idrissa ‘Gana’ Gueye,Everton,Midfielder,1989-09-26,36,,
I,Senegal,14,Midfielder,6,Pathé Ciss,Rayo Vallecano,Midfielder,1994-03-16,32,,
I,Senegal,14,Midfielder,8,Lamine Camara,Monaco,Midfielder,2004-01-01,22,,Tempo-setter
I,Senegal,14,Midfielder,17,Pape Matar Sarr,Tottenham,Midfielder,2002-09-14,23,,Powerful shot
I,Senegal,14,Midfielder,21,Habib Diarra,Sunderland,Midfielder,2004-01-03,22,midfielder,Midfield engine
I,Senegal,14,Midfielder,22,Bara Sapoko Ndiaye,Bayern Munich,Midfielder,2007-12-31,18,,Young wild card
I,Senegal,14,Midfielder,26,Pape Gueye,Villarreal,Midfielder,1999-01-24,27,,
I,Senegal,14,Forward,7,Assane Diao,Como,Forward,2005-09-07,20,,
I,Senegal,14,Forward,9,Bamba Dieng,Lorient,Forward,2000-03-23,26,,
I,Senegal,14,Forward,10,Sadio Mané,Al-Nassr,Forward,1992-04-10,34,star,National hero
I,Senegal,14,Forward,11,Nicolas Jackson,Chelsea,Forward,2001-06-20,24,attacker,
I,Senegal,14,Forward,12,Cherif Ndiaye,Samsunspor,Forward,1996-01-23,30,,
I,Senegal,14,Forward,13,Iliman Ndiaye,Everton,Forward,2000-03-06,26,,
I,Senegal,14,Forward,15,Krépin Diatta,Monaco,Forward,1999-02-25,27,,
I,Senegal,14,Forward,18,Ismaïla Sarr,Crystal Palace,Forward,1998-02-25,28,,
I,Senegal,14,Forward,20,Ibrahim Mbaye,Paris St-Germain,Forward,2008-01-24,18,breakout|gem,Next big thing
I,Norway,31,Coach,,Stale Solbakken,,Manager,,,,
I,Norway,31,Goalkeeper,1,Ørjan Håskjold Nyland,Sevilla,Goalkeeper,1990-09-10,35,,No 1 goalkeeper
I,Norway,31,Goalkeeper,12,Sander Tangvik,Hamburg,Goalkeeper,2002-11-29,23,,
I,Norway,31,Goalkeeper,13,Egil Selvik,Watford,Goalkeeper,1997-07-30,28,,
I,Norway,31,Defender,3,Kristoffer Ajer,Brentford,Defender,1998-04-17,28,defender,Defensive leader
I,Norway,31,Defender,4,Leo Østigård,Genoa,Defender,1999-11-28,26,,Strong in the air
I,Norway,31,Defender,5,David Møller Wolfe,Wolves,Defender,2002-04-23,24,,
I,Norway,31,Defender,15,Fredrik André Bjørkan,Bodø/Glimt,Defender,1998-08-21,27,,
I,Norway,31,Defender,16,Marcus Holmgren Pedersen,Torino,Defender,2000-07-16,25,,Fighter
I,Norway,31,Defender,17,Torbjørn Heggem,Bologna,Defender,1999-01-12,27,,
I,Norway,31,Defender,24,Sondre Langås,Derby County,Defender,2001-02-02,25,,
I,Norway,31,Defender,25,Henrik Falchener,Viking,Defender,2003-05-08,23,gem,Surprise call-up
I,Norway,31,Defender,26,Julian Ryerson,Borussia Dortmund,Defender,1997-11-17,28,,Maverick
I,Norway,31,Midfielder,2,Morten Thorsby,Cremonese,Midfielder,1996-05-05,30,,Environmentalist
I,Norway,31,Midfielder,6,Patrick Berg,Bodø/Glimt,Midfielder,1997-11-24,28,,
I,Norway,31,Midfielder,8,Sander Berge,Fulham,Midfielder,1998-02-14,28,,Infectious personality
I,Norway,31,Midfielder,10,Martin Ødegaard,Arsenal,Midfielder,1998-12-17,27,captain|midfielder,A joy to watch
I,Norway,31,Midfielder,14,Fredrik Aursnes,Benfica,Midfielder,1995-12-10,30,,
I,Norway,31,Midfielder,18,Kristian Thorstvedt,Sassuolo,Midfielder,1999-03-13,27,,Intelligent player
I,Norway,31,Midfielder,19,Thelo Aasgaard,Rangers,Midfielder,2002-05-02,24,,
I,Norway,31,Forward,7,Alexander Sørloth,Atlético Madrid,Forward,1995-12-05,30,,
I,Norway,31,Forward,9,Erling Haaland,Manchester City,Forward,2000-07-21,25,star|attacker,Superstar
I,Norway,31,Forward,11,Jørgen Strand Larsen,Crystal Palace,Forward,2000-02-06,26,,
I,Norway,31,Forward,20,Antonio Nusa,RB Leipzig,Forward (winger),2005-04-17,21,breakout,Speedster
I,Norway,31,Forward,21,Andreas Schjelderup,Benfica,Forward (winger),2004-06-01,22,,
I,Norway,31,Forward,22,Oscar Bobb,Fulham,Forward (winger),2003-07-12,22,,
I,Norway,31,Forward,23,Jens Petter Hauge,Bodø/Glimt,Forward (winger),1999-10-12,26,,Comeback kid
I,Iraq,57,Coach,,Graham Arnold,,Manager,,,,
I,Iraq,57,Goalkeeper,1,Fahad Talib,Al-Talaba,Goalkeeper,1994-10-21,31,,From a goalkeeping family
I,Iraq,57,Goalkeeper,12,Jalal Hassan,Al-Zawraa,Goalkeeper,1991-05-18,35,,No 1 goalkeeper
I,Iraq,57,Goalkeeper,22,Ahmed Basil,Al-Shorta,Goalkeeper,1996-08-19,29,,
I,Iraq,57,Defender,2,Rebin Sulaka,FC Port,Defender,1992-04-12,34,captain|defender,Well-travelled veteran
I,Iraq,57,Defender,3,Hussein Ali,Pogon Szczecin,Defender,2002-03-01,24,,
I,Iraq,57,Defender,4,Zaid Tahseen,Pakhtakor FC,Defender,2001-01-29,25,,
I,Iraq,57,Defender,5,Akam Hashem,Al-Zawraa,Defender,1998-08-16,27,,
I,Iraq,57,Defender,6,Manaf Younis,Al-Shorta,Defender,1996-11-16,29,,Former striker
I,Iraq,57,Defender,15,Ahmed Yahya,Al-Shorta,Defender,1995-07-01,30,,
I,Iraq,57,Defender,23,Merchas Doski,Viktoria Plzen,Defender,1999-12-07,26,,Former bricklayer
I,Iraq,57,Defender,25,Mustafa Saadoon,Al-Shorta,Defender,2001-05-25,25,,University graduate
I,Iraq,57,Defender,26,Frans Putros,Persib Bandung,Defender,1993-07-14,32,,
I,Iraq,57,Midfielder,7,Youssef Amyn,AEK Larnaca,Midfielder,2003-08-21,22,midfielder|gem,
I,Iraq,57,Midfielder,8,Ibrahim Bayesh,Al-Dhafra,Midfielder,2000-05-01,26,,Divides opinion
I,Iraq,57,Midfielder,11,Ahmed Qasim,Nashville,Midfielder,2003-07-12,22,,
I,Iraq,57,Midfielder,14,Zidane Iqbal,Utrectht,Midfielder,2003-04-27,23,,Manchester United product
I,Iraq,57,Midfielder,16,Amir Al-Ammari,Cracovia,Midfielder,1997-07-27,28,,Leader
I,Iraq,57,Midfielder,19,Kevin Yakob,AGF,Midfielder,2000-10-10,25,,Positive outlook
I,Iraq,57,Midfielder,20,Aimar Sher,Sarpsborg,Midfielder,2002-12-20,23,,
I,Iraq,57,Midfielder,24,Zaid Ismail,Al-Talaba,Midfielder,2002-01-03,24,,
I,Iraq,57,Forward,9,Ali Al-Hamadi,Ipswich,Forward,2002-03-01,24,,History maker
I,Iraq,57,Forward,10,Mohanad Ali,Dibba,Forward,2000-06-20,25,,
I,Iraq,57,Forward,13,Ali Yousef,Al-Talaba,Forward,1996-01-19,30,,
I,Iraq,57,Forward,17,Ali Jassim,Como,Forward (winger),2004-01-20,22,attacker|star,Game-changer
I,Iraq,57,Forward,18,Aymen Hussein,Al-Karma,Forward,1996-03-22,30,,Has overcome tragedy
I,Iraq,57,Forward,21,Marko Farji,Venezia,Forward (winger),2004-03-16,22,breakout,Child prodigy
J,Argentina,3,Coach,,Lionel Scaloni,,Manager,,,,
J,Argentina,3,Goalkeeper,1,Juan Musso,Atlético Madrid,Goalkeeper,1994-05-06,32,,Provides energy
J,Argentina,3,Goalkeeper,12,Gerónimo Rulli,Marseille,Goalkeeper,1992-05-20,34,,
J,Argentina,3,Goalkeeper,23,Emiliano Martínez,Aston Villa,Goalkeeper,1992-09-02,33,,Fans' favourite
J,Argentina,3,Defender,2,Leonardo Balerdi,Marseille,Defender,1999-01-26,27,,
J,Argentina,3,Defender,3,Nicolás Tagliafico,Lyon,Defender,1992-08-31,33,,Keen drawer
J,Argentina,3,Defender,4,Gonzalo Montiel,River Plate,Defender,1997-01-01,29,,
J,Argentina,3,Defender,6,Lisandro Martínez,Manchester United,Defender,1998-01-18,28,,'The Butcher'
J,Argentina,3,Defender,13,Cristian Romero,Tottenham,Defender,1998-04-27,28,defender,
J,Argentina,3,Defender,19,Nicolás Otamendi,Benfica,Defender,1988-02-12,38,,'El General'
J,Argentina,3,Defender,25,Facundo Medina,Marseille,Defender,1999-05-28,27,,
J,Argentina,3,Defender,26,Nahuel Molina,Atlético Madrid,Defender,1998-04-06,28,,
J,Argentina,3,Midfielder,5,Leandro Paredes,Boca Juniors,Midfielder,1994-06-29,31,,Keen padel player
J,Argentina,3,Midfielder,7,Rodrigo De Paul,Inter Miami,Midfielder,1994-05-24,32,,Messi's bodyguard
J,Argentina,3,Midfielder,8,Valentín Barco,Strasbourg,Midfielder,2004-07-23,21,gem,Versatile
J,Argentina,3,Midfielder,11,Giovani Lo Celso,Real Betis,Midfielder,1996-04-09,30,,
J,Argentina,3,Midfielder,14,Exequiel Palacios,Bayer Leverkusen,Midfielder,1998-10-05,27,,
J,Argentina,3,Midfielder,15,Nicolás González,Atlético Madrid,Midfielder,1998-04-06,28,,
J,Argentina,3,Midfielder,16,Thiago Almada,Atlético Madrid,Midfielder,2001-04-26,25,,Street footballer
J,Argentina,3,Midfielder,18,Nico Paz,Como,Midfielder,2004-09-08,21,breakout,
J,Argentina,3,Midfielder,20,Alexis Mac Allister,Liverpool,Midfielder,1998-12-24,27,,Tattoo fanatic
J,Argentina,3,Midfielder,24,Enzo Fernández,Chelsea,Midfielder,2001-01-17,25,midfielder,
J,Argentina,3,Forward,9,Julián Álvarez,Atlético Madrid,Forward,2000-01-31,26,attacker,Complete striker
J,Argentina,3,Forward,10,Lionel Messi,Inter Miami,Forward,1987-06-24,38,star|captain,Super star
J,Argentina,3,Forward,17,Giuliano Simeone,Atlético Madrid,Forward (winger),2002-12-18,23,,
J,Argentina,3,Forward,21,José López,Palmeiras,Forward,2000-12-06,25,,
J,Argentina,3,Forward,22,Lautaro Martínez,Inter,Forward,1997-08-22,28,,Main goalscorer
J,Austria,24,Coach,,Ralf Rangnick,,Manager,,,,
J,Austria,24,Goalkeeper,1,Alexander Schlager,Red Bull Salzburg,Goalkeeper,1996-02-01,30,,
J,Austria,24,Goalkeeper,12,Florian Wiegele,Viktoria Plzeň,Goalkeeper,2001-03-21,25,,
J,Austria,24,Goalkeeper,13,Patrick Pentz,Brøndby,Goalkeeper,1997-01-02,29,,Harry Potter Lego fan
J,Austria,24,Defender,2,David Affengruber,Elche,Defender,2001-03-19,25,,'Affenbauer'
J,Austria,24,Defender,3,Kevin Danso,Tottenham,Defender,1998-09-19,27,,Strong in the air
J,Austria,24,Defender,5,Stefan Posch,Como,Defender,1997-05-14,29,,Managing director
J,Austria,24,Defender,8,David Alaba,Real Madrid,Defender,1992-06-24,33,star|captain|defender,Defensive rock
J,Austria,24,Defender,15,Philipp Lienhart,Freiburg,Defender,1996-07-11,29,,
J,Austria,24,Defender,16,Phillipp Mwene,Mainz 05,Defender,1994-01-29,32,,Problem solver
J,Austria,24,Defender,22,Alexander Prass,Hoffenheim,Defender,2001-05-26,25,,Energy provider
J,Austria,24,Defender,23,Marco Friedl,Werder Bremen,Defender,1998-03-16,28,,
J,Austria,24,Defender,25,Michael Svoboda,Venezia,Defender,1998-10-15,27,,
J,Austria,24,Midfielder,4,Xaver Schlager,RB Leipzig,Midfielder,1997-09-28,28,,Restaurant owner
J,Austria,24,Midfielder,6,Nicolas Seiwald,RB Leipzig,Midfielder,2001-05-04,25,,
J,Austria,24,Midfielder,9,Marcel Sabitzer,Borussia Dortmund,Midfielder,1994-03-17,32,,Creative force
J,Austria,24,Midfielder,10,Florian Grillitsch,Sporting Braga,Midfielder,1995-08-07,30,,
J,Austria,24,Midfielder,17,Carney Chukwuemeka,Borussia Dortmund,Midfielder,2003-10-20,22,,
J,Austria,24,Midfielder,18,Romano Schmid,Werder Bremen,Midfielder,2000-01-27,26,,
J,Austria,24,Midfielder,19,Christoph Baumgartner,RB Leipzig,Midfielder,1999-08-01,26,,
J,Austria,24,Midfielder,20,Konrad Laimer,Bayern Munich,Midfielder,1997-05-27,29,midfielder,
J,Austria,24,Midfielder,21,Patrick Wimmer,Wolfsburg,Midfielder,2001-05-30,25,,Former weightlifter
J,Austria,24,Midfielder,24,Paul Wanner,PSV Eindhoven,Midfielder,2005-12-23,20,breakout,
J,Austria,24,Midfielder,26,Alessandro Schöpf,Wolfsberger,Midfielder,1994-02-07,32,gem,Surprise call-up
J,Austria,24,Forward,7,Marko Arnautović,Red Star Belgrade,Forward,1989-04-19,37,attacker,Maverick
J,Austria,24,Forward,11,Michael Gregoritsch,Brøndby,Forward,1994-04-18,32,,Target man
J,Austria,24,Forward,14,Saša Kalajdžić,Wolves,Forward,1997-07-07,28,,
J,Algeria,28,Coach,,Vladimir Petkovic,,Manager,,,,
J,Algeria,28,Goalkeeper,1,Melvin Mastil,Lausanne-Sport,Goalkeeper,2000-02-19,26,,
J,Algeria,28,Goalkeeper,16,Oussama Benbot,USM Alger,Goalkeeper,1994-10-11,31,,
J,Algeria,28,Goalkeeper,23,Luca Zidane,Granada,Goalkeeper,1998-05-13,28,,
J,Algeria,28,Defender,2,Aissa Mandi,Lille,Defender,1991-10-22,34,captain|defender,Proud veteran
J,Algeria,28,Defender,3,Achraf Abada,USM Alger,Defender,1999-06-15,26,gem,Late bloomer
J,Algeria,28,Defender,4,Mohamed Tougai,Espérance de Tunis,Defender,2000-01-22,26,,Surprise call-up
J,Algeria,28,Defender,5,Zineddine Belaid,JS Kabylie,Defender,1999-03-20,27,,
J,Algeria,28,Defender,13,Jaouen Hadjam,Young Boys,Defender,2003-03-26,23,,
J,Algeria,28,Defender,15,Rayan Aït-Nouri,Manchester City,Defender,2001-06-06,25,,
J,Algeria,28,Defender,17,Rafik Belghali,Verona,Defender,2002-06-07,24,,
J,Algeria,28,Defender,21,Ramy Bensebaini,Borussia Dortmund,Defender,1995-04-16,31,,
J,Algeria,28,Defender,26,Samir Chergui,Paris FC,Defender,1999-02-06,27,,
J,Algeria,28,Midfielder,6,Ramiz Zerrouki,Feyenoord,Midfielder,1998-05-26,28,midfielder,
J,Algeria,28,Midfielder,8,Houssem Aouar,Al-Ittihad,Midfielder,1998-06-30,27,,
J,Algeria,28,Midfielder,10,Farès Chaïbi,Eintracht Frankfurt,Midfielder,2002-11-28,23,,Set-piece specialist
J,Algeria,28,Midfielder,14,Hicham Boudaoui,Nice,Midfielder,1999-09-23,26,,Midfield powerhouse
J,Algeria,28,Midfielder,19,Nabil Bentaleb,Lille,Midfielder,1994-11-24,31,,Comeback kid
J,Algeria,28,Midfielder,22,Ibrahim Maza,Bayer Leverkusen,Midfielder,2005-11-24,20,breakout,One to watch
J,Algeria,28,Midfielder,24,Yacine Titraoui,Royal Charleroi,Midfielder,2003-07-26,22,,‘The Algerian Verratti’
J,Algeria,28,Forward,7,Riyad Mahrez,Al-Ahli,Forward (winger),1991-02-21,35,star,National talisman
J,Algeria,28,Forward,9,Amine Gouiri,Marseille,Forward,2000-02-16,26,,
J,Algeria,28,Forward,11,Anis Hadj Moussa,Feyenoord,Forward (winger),2002-02-11,24,,Dribbling king
J,Algeria,28,Forward,12,Nadhir Benbouali,Eto FC,Forward,2000-04-17,26,,
J,Algeria,28,Forward,18,Mohamed Amine Amoura,Wolfsburg,Forward,2000-05-09,26,attacker,Main goalscorer
J,Algeria,28,Forward,20,Adil Boulbina,Al-Duhail,Forward (winger),2003-05-02,23,,
J,Algeria,28,Forward,25,Farès Ghedjemis,Frosinone,Forward,2002-09-06,23,,
J,Jordan,63,Coach,,Jamal Sellami,,Manager,,,,
J,Jordan,63,Goalkeeper,1,Yazeed Abulaila,Al-Hussien,Goalkeeper,1993-01-08,33,,No 1 goalkeeper
J,Jordan,63,Goalkeeper,12,Nour Bani Attiah,Al-Faisaly,Goalkeeper,1993-01-25,33,,
J,Jordan,63,Goalkeeper,22,Abdallah Al Fakhouri,Al-Wehdat,Goalkeeper,2000-01-22,26,,
J,Jordan,63,Defender,2,Mohammad Abu Hashish,Al-Karma,Defender,1995-05-09,31,defender,
J,Jordan,63,Defender,3,Abdallah Nasib,Al-Zawraa,Defender,1994-02-25,32,,
J,Jordan,63,Defender,4,Husam Abu Dahab,Al-Faisaly,Defender,2000-05-13,26,,One-club man
J,Jordan,63,Defender,5,Yazan Al Arab,FC Seoul,Defender,1996-01-31,30,,Leader
J,Jordan,63,Defender,16,Mohammad Abualnadi,Selangor,Defender,2001-02-08,25,,US-born
J,Jordan,63,Defender,17,Salim Obaid,Al-Hussein,Defender,1992-01-17,34,,Experienced
J,Jordan,63,Defender,19,Saed Al-Rosan,Al-Hussein,Defender,1997-02-01,29,,
J,Jordan,63,Defender,20,Mohannad Abu Taha,Al-Quwa Al-Jawiya,Defender,2003-02-02,23,,
J,Jordan,63,Defender,23,Ehsan Haddad,Al-Hussein,Defender,1994-02-05,32,captain,Captain
J,Jordan,63,Defender,26,Anas Badawi,Al-Faisaly,Defender,1997-09-13,28,gem,Surprise call-up
J,Jordan,63,Midfielder,6,Amer Jamous,Al-Zawraa,Midfielder,2002-07-03,23,midfielder,
J,Jordan,63,Midfielder,8,Noor Al-Rawabdeh,Selangor,Midfielder,1997-02-24,29,,
J,Jordan,63,Midfielder,14,Rajaei Ayed,Al-Hussein SC,Midfielder,1993-07-25,32,,Respected
J,Jordan,63,Midfielder,15,Ibrahim Sadeh,Al-Karma,Midfielder,2000-04-27,26,,
J,Jordan,63,Midfielder,21,Nizar Al-Rashdan,Qatar SC,Midfielder,1999-03-23,27,,
